CII_combined_visit01_phase,CII_combined_visit01_flux,CII_combined_visit02_phase,CII_combined_visit02_flux,CII_combined_visit03_phase,CII_combined_visit03_flux,CIII_visit01_phase,CIII_visit01_flux,CIII_visit02_phase,CIII_visit02_flux,CIII_visit03_phase,CIII_visit03_flux,SiII_20_visit01_phase,SiII_20_visit01_flux,SiII_20_visit02_phase,SiII_20_visit02_flux,SiII_20_visit03_phase,SiII_20_visit03_flux,SiII_visit01_phase,SiII_visit01_flux,SiII_visit02_phase,SiII_visit02_flux,SiII_visit03_phase,SiII_visit03_flux,SiIII_visit01_phase,SiIII_visit01_flux,SiIII_visit02_phase,SiIII_visit02_flux,SiIII_visit03_phase,SiIII_visit03_flux,SiIII_3_visit01_phase,SiIII_3_visit01_flux,SiIII_3_visit02_phase,SiIII_3_visit02_flux,SiIII_3_visit03_phase,SiIII_3_visit03_flux,NV_combined_visit01_phase,NV_combined_visit01_flux,NV_combined_visit02_phase,NV_combined_visit02_flux,NV_combined_visit03_phase,NV_combined_visit03_flux
-0.2217975144740194,0.9630610529621235,-0.22260786418337375,0.9424129045041645,-0.15928572286793496,0.991469870595851,-0.22179751446674345,0.8561548826772037,-0.22260786418337375,0.9419446974306438,-0.15928572286793496,0.9563288993177509,-0.2217975144740194,0.9662987603807138,-0.22260786418337375,1.0916542004793854,-0.15928572286793496,1.163657901523111,-0.2217975144740194,0.8758750521746234,-0.22260786418337375,0.788562097900383,-0.15928572286793496,0.7422287420910431,-0.2217975144740194,0.5605374222125992,-0.22260786418337375,0.7030334627770194,-0.15928572286793496,0.7799927008111565,-0.2217975144740194,1.3096069704100284,-0.22260786418337375,0.8937118372900451,-0.15928572286793496,0.6334760025520805,-0.2217975144740194,0.9109226146063039,-0.22260786418337375,1.0915853967480484,-0.15928572286793496,0.9488172223114526
-0.2216239033587044,0.9776722218195191,-0.22243425306805875,0.9485522303920298,-0.15911211175261997,0.995976617884566,-0.2216239033587044,0.8637649972814271,-0.22243425306805875,0.8698696212557517,-0.15911211175261997,0.9089307531932083,-0.2216239033587044,0.3108426362306692,-0.22243425306805875,1.086745221662874,-0.15911211175261997,0.8688209815192879,-0.2216239033587044,0.8025976628240076,-0.22243425306805875,1.083941758058471,-0.15911211175261997,0.9807244579897865,-0.2216239033587044,0.4945850081374486,-0.22243425306805875,1.0189292145742592,-0.15911211175261997,0.5881763513232534,-0.2216239033587044,0.758121931690463,-0.22243425306805875,1.2282184444419042,-0.15911211175261997,1.0220292722945883,-0.2216239033587044,0.9263159465457557,-0.22243425306805875,0.8803570712697484,-0.15911211175261997,0.8817197637073766
-0.2214502922433894,0.9111529597107485,-0.22226064195274375,0.9409483523093757,-0.15893850064458093,1.0486601855284536,-0.2214502922433894,0.8476965753283154,-0.22226064195274375,0.8287763544616821,-0.15893850064458093,0.9074475246558639,-0.2214502922433894,0.9515156530091924,-0.22226064195274375,0.8119024282695564,-0.15893850064458093,0.7052603228140413,-0.2214502922433894,0.9578720518620502,-0.22226064195274375,0.9853519822471665,-0.15893850064458093,1.0155953907111912,-0.2214502922433894,0.6631611503388654,-0.22226064195274375,1.2767059627122477,-0.15893850064458093,1.2752442806327957,-0.2214502922433894,0.5813065081580171,-0.22226064195274375,0.6334010746561889,-0.15893850064458093,1.0124918668777954,-0.2214502922433894,1.0207002137029995,-0.22226064195274375,1.0098237727360384,-0.15893850064458093,0.970730803573999
-0.22127668113535037,0.9227612485977517,-0.2220870308447047,0.927042908749409,-0.1587648895365419,0.9912854063494888,-0.22127668112807442,0.8760347536906988,-0.2220870308447047,0.8993083634272929,-0.1587648895365419,0.9071967362733427,-0.22127668113535037,0.8870122882878342,-0.2220870308447047,1.1680712489268863,-0.1587648895365419,0.764461311228526,-0.22127668113535037,0.7794048323467401,-0.2220870308447047,0.9078830464945883,-0.1587648895365419,1.0879345325964738,-0.22127668113535037,1.2075774884225756,-0.2220870308447047,0.34652423056457266,-0.1587648895365419,1.079058172019463,-0.22127668113535037,0.8277637811749738,-0.2220870308447047,1.0598630686023365,-0.1587648895365419,1.0818794656217512,-0.22127668113535037,0.9730882166506254,-0.2220870308447047,1.0147011816133964,-0.1587648895365419,1.0349393675472025
-0.22110307002731133,0.9820155294813044,-0.22191341973666567,1.0092485891185519,-0.1585912784212269,0.9372320309768741,-0.22110307002731133,0.9964258699339186,-0.22191341973666567,0.8864972094881033,-0.1585912784212269,0.9624761685440328,-0.22110307002731133,1.1667600501654698,-0.22191341973666567,0.6576337533768887,-0.1585912784212269,0.6064668521828284,-0.22110307002731133,0.8381343308543623,-0.22191341973666567,0.9849320285996395,-0.1585912784212269,0.6590290901958304,-0.22110307002731133,1.3701318100501498,-0.22191341973666567,1.141025078397651,-0.1585912784212269,0.5726804443131865,-0.22110307002731133,0.8941938170340049,-0.22191341973666567,0.5799266027656513,-0.1585912784212269,1.1191374115981825,-0.22110307002731133,0.9367927014813159,-0.22191341973666567,1.0564854557686087,-0.1585912784212269,0.9983351985278369
-0.22092945891199633,0.9365932686182176,-0.22173980862135068,0.9304546548479107,-0.15841766731318785,0.9414039453629252,-0.22092945891199633,1.1077863166310982,-0.22173980862135068,0.8109837968760727,-0.15841766731318785,0.981703222802566,-0.22092945891199633,1.0636409983600996,-0.22173980862135068,1.1046691086625289,-0.15841766731318785,0.7083777376706234,-0.22092945891199633,0.7996004903722351,-0.22173980862135068,0.9552318581428428,-0.15841766731318785,0.8890914411570054,-0.22092945891199633,0.848600974965616,-0.22173980862135068,1.1434595890061767,-0.15841766731318785,1.1553622517053659,-0.22092945891199633,1.3543012821463951,-0.22173980862135068,0.7582102521437418,-0.15841766731318785,1.0105880849224098,-0.22092945891199633,0.9249676785700601,-0.22173980862135068,1.0051332778629998,-0.15841766731318785,0.910794720495588
-0.2207558478039573,1.0624915055876447,-0.22156619751331164,0.974797891618803,-0.1582440562051488,0.9965476348595947,-0.2207558478039573,1.0325541239453777,-0.22156619751331164,0.8846695763410671,-0.1582440562051488,0.9462327319422291,-0.2207558478039573,1.187832286820853,-0.22156619751331164,0.664472146802486,-0.1582440562051488,0.8102269725706799,-0.2207558478039573,1.1201058025663275,-0.22156619751331164,0.7626018653593709,-0.1582440562051488,1.033431030494897,-0.2207558478039573,1.7154177716881176,-0.22156619751331164,0.18703780857937907,-0.1582440562051488,0.8837164360456292,-0.2207558478039573,1.2267802754249515,-0.22156619751331164,0.795502772837439,-0.1582440562051488,0.9661563496721562,-0.2207558478039573,1.06423052154524,-0.22156619751331164,1.037144994533831,-0.1582440562051488,0.9517057486487571
-0.22058223669591825,1.0194839747912248,-0.2213925864052726,0.9089661018661643,-0.1580704450898338,1.026302012246003,-0.22058223669591825,1.119287201658841,-0.2213925864052726,1.0237132984160318,-0.1580704450898338,0.8118940539012387,-0.22058223669591825,0.9049841067208053,-0.2213925864052726,1.1912110879540063,-0.1580704450898338,1.1033422918939657,-0.22058223669591825,1.1666967881208412,-0.2213925864052726,0.8858751078791399,-0.1580704450898338,0.7033136530431049,-0.22058223669591825,1.2050878734361035,-0.2213925864052726,0.4535175771264142,-0.1580704450898338,1.2774905942858779,-0.22058223669591825,1.226490910493841,-0.2213925864052726,0.9001852476332206,-0.1580704450898338,0.9533379746023442,-0.22058223669591825,1.0812163217301256,-0.2213925864052726,0.9515105455193279,-0.1580704450898338,0.9446403621230699
-0.22040862558060326,1.0656366694192978,-0.2212189752899576,0.954221949678994,-0.1578968339745188,0.9595706219109416,-0.22040862558060326,1.0512510951944378,-0.2212189752899576,1.0426927135432553,-0.1578968339745188,1.03303877039584,-0.22040862558060326,0.46766912548653133,-0.2212189752899576,0.9980082667012941,-0.1578968339745188,0.7062510562634635,-0.22040862558060326,1.0141557938226022,-0.2212189752899576,0.754500783036441,-0.1578968339745188,0.9760424817583387,-0.22040862558060326,1.0103493636337328,-0.2212189752899576,1.6495683840739896,-0.1578968339745188,1.5479362447199347,-0.22040862558060326,0.9269735395887861,-0.2212189752899576,1.0596294619233175,-0.1578968339745188,0.9472145917982121,-0.22040862558060326,0.9793501417735976,-0.2212189752899576,0.9306810810648876,-0.1578968339745188,0.8852311963472224
-0.22023501446528826,1.0414104546635266,-0.2210453641746426,1.0150675569126857,-0.15772322286647977,0.9952134627579153,-0.22023501446528826,0.9864268315391768,-0.2210453641746426,0.9094306725597453,-0.15772322286647977,0.901567467084507,-0.22023501446528826,0.9782136546903452,-0.2210453641746426,0.6563822377050834,-0.15772322286647977,0.7561470372151349,-0.22023501446528826,1.1432097539706205,-0.2210453641746426,1.2708864461387097,-0.15772322286647977,0.9987115444285303,-0.22023501446528826,1.5950741018259391,-0.2210453641746426,0.42179165848813377,-0.15772322286647977,1.2784774057103516,-0.22023501446528826,1.0912055340736828,-0.2210453641746426,0.6111725374432958,-0.15772322286647977,0.7769057885142548,-0.22023501446528826,0.9290548950933686,-0.2210453641746426,0.9285887099976695,-0.15772322286647977,0.9501121549460781
-0.22006140335724922,0.9774424607858,-0.22087175306660356,1.0166881206836453,-0.15754961175844073,0.9399153186148409,-0.22006140335724922,1.0555412904240373,-0.22087175306660356,1.0142475558589563,-0.15754961175844073,0.9516748637520877,-0.22006140335724922,1.4113473623427866,-0.22087175306660356,0.478376661918869,-0.15754961175844073,1.4268153578964686,-0.22006140335724922,1.1681002865797054,-0.22087175306660356,1.1663116311004242,-0.15754961175844073,1.2109217895036606,-0.22006140335724922,0.48860234194816504,-0.22087175306660356,0.7826352596559808,-0.15754961175844073,1.0820607332660468,-0.22006140335724922,1.2257330872422176,-0.22087175306660356,1.0613459038056756,-0.15754961175844073,1.000837126556442,-0.22006140335724922,0.9799882718869055,-0.22087175306660356,0.8952932941472964,-0.15754961175844073,0.995040209172844
-0.21988779224921018,0.896737974708348,-0.22069814195856452,0.9783166956671485,-0.15737600064312574,0.9799801792984425,-0.21988779224921018,0.8304755981304072,-0.22069814195856452,0.8750585881181472,-0.15737600064312574,0.860654045434978,-0.21988779224921018,0.891764256489181,-0.22069814195856452,0.3902201821212122,-0.15737600064312574,0.5687015465526191,-0.21988779224921018,0.9780564249891022,-0.22069814195856452,1.0364873322332657,-0.15737600064312574,1.005582301476348,-0.21988779224921018,0.6784271936810505,-0.22069814195856452,0.8902767954800351,-0.15737600064312574,0.5904294464587407,-0.21988779224921018,0.8868962480134737,-0.22069814195856452,0.9149008691840412,-0.15737600064312574,0.6321030490684606,-0.21988779224921018,1.0129548334854663,-0.22069814195856452,0.9500956239836755,-0.15737600064312574,0.8192535173958453
-0.21971418113389518,1.0168592853614253,-0.22052453084324952,1.058772381251524,-0.1572023895350867,1.0213065317615273,-0.21971418113389518,0.9121431083691881,-0.22052453084324952,0.9272213875027889,-0.1572023895350867,0.9174861267343504,-0.21971418113389518,0.8824237984752863,-0.22052453084324952,1.5543638430189124,-0.1572023895350867,1.123221930076945,-0.21971418113389518,1.027321441091469,-0.22052453084324952,0.9178672892745044,-0.1572023895350867,1.0106104711480448,-0.21971418113389518,0.5753275548035588,-0.22052453084324952,0.9960594751409962,-0.1572023895350867,0.4347936433190778,-0.21971418113389518,0.8751520177489059,-0.22052453084324952,1.1687316136489,-0.1572023895350867,0.7742534219615247,-0.21971418113389518,0.903717990493474,-0.22052453084324952,0.9783463712331416,-0.1572023895350867,0.9307570515741965
-0.21954057002585614,0.9320328342761248,-0.22035091973521048,0.988707896751875,-0.15702877842704765,0.9533755471965373,-0.2195405700331321,0.9295915707857874,-0.22035091973521048,0.9847083648705524,-0.15702877842704765,0.8424974275150074,-0.21954057002585614,0.8789741561506376,-0.22035091973521048,0.7736216595619129,-0.15702877842704765,0.715704468760911,-0.21954057002585614,0.8455445683083778,-0.22035091973521048,0.9503591270192666,-0.15702877842704765,0.70880453071101,-0.21954057002585614,1.557887893594464,-0.22035091973521048,1.5431017652497452,-0.15702877842704765,0.7878751677515831,-0.21954057002585614,1.3082087364187762,-0.22035091973521048,1.3060632280291118,-0.15702877842704765,0.933880877503044,-0.21954057002585614,0.8764504281778887,-0.22035091973521048,0.9214095471538098,-0.15702877842704765,0.9774372017558742
-0.2193669589178171,0.9812721816284634,-0.22017730862717144,0.987690363281554,-0.15685516731173266,0.9862489069618198,-0.2193669589178171,0.9737510003488205,-0.22017730862717144,0.9676027536635122,-0.15685516731173266,0.9205441419542776,-0.2193669589178171,0.6234695329381391,-0.22017730862717144,1.2845675368717608,-0.15685516731173266,1.6392323456030262,-0.2193669589178171,0.6706912688319878,-0.22017730862717144,0.8191870486754,-0.15685516731173266,0.5785543234144421,-0.2193669589178171,1.620322317616138,-0.22017730862717144,0.8770598148606495,-0.15685516731173266,0.9784463377875688,-0.2193669589178171,1.153784189338172,-0.22017730862717144,1.320334915827644,-0.15685516731173266,0.937187481098756,-0.2193669589178171,0.9289404701205506,-0.22017730862717144,1.0084688584718626,-0.15685516731173266,0.9053945142925749
-0.2191933478025021,0.9743670604145407,-0.22000369751185644,1.0075740172165124,-0.15668155619641766,0.995525857685831,-0.2191933478025021,0.90621728739944,-0.22000369751185644,0.9394160629069455,-0.15668155619641766,0.8361086636913763,-0.2191933478025021,0.3712889227460839,-0.22000369751185644,0.8953571447285414,-0.15668155619641766,0.9063875350216298,-0.2191933478025021,0.9646662463486159,-0.22000369751185644,0.884422993192107,-0.15668155619641766,0.8892054558830362,-0.2191933478025021,1.1175722431504578,-0.22000369751185644,0.6545489751491163,-0.15668155619641766,0.7802158944861515,-0.2191933478025021,0.8779900256864293,-0.22000369751185644,1.1267431331288653,-0.15668155619641766,0.9186487999664782,-0.2191933478025021,0.9757262001853776,-0.22000369751185644,0.954982246539719,-0.15668155619641766,0.9866897955488598
-0.2190197366871871,0.9340972667818679,-0.21983008639654145,0.9727769151562308,-0.15650794508837862,0.941491895294017,-0.21901973669446306,0.8150253894735647,-0.21983008639654145,0.9718319705564306,-0.15650794508837862,0.8551224562320509,-0.2190197366871871,0.49195602320302334,-0.21983008639654145,1.0188432445761262,-0.15650794508837862,1.2324973004272615,-0.2190197366871871,0.9753427967468004,-0.21983008639654145,1.1069868751167775,-0.15650794508837862,0.8695494413161283,-0.2190197366871871,0.9155407962873922,-0.21983008639654145,0.6023255148761152,-0.15650794508837862,1.1827657939927423,-0.2190197366871871,0.5008447410317908,-0.21983008639654145,0.9149602074299992,-0.15650794508837862,1.0142287810266348,-0.2190197366871871,0.8286600774504915,-0.21983008639654145,0.9905118209980661,-0.15650794508837862,0.9624482455383008
-0.21884612557914807,0.9873329830646088,-0.2196564752885024,0.9502373355779598,-0.15633433398033958,0.9544490792707889,-0.21884612557914807,0.9662993355152234,-0.2196564752885024,1.021245661321145,-0.15633433398033958,0.957413315494503,-0.21884612557914807,0.4886705286880455,-0.2196564752885024,0.8876228251657832,-0.15633433398033958,1.5424705784422967,-0.21884612557914807,1.0358754274990327,-0.2196564752885024,1.1120674440178087,-0.15633433398033958,0.9747594765265433,-0.21884612557914807,1.4243227425137097,-0.2196564752885024,0.9739277605343069,-0.15633433398033958,0.7889727981097636,-0.21884612557914807,0.9694373875802402,-0.2196564752885024,0.9268821548963633,-0.15633433398033958,0.9860340487557163,-0.21884612557914807,0.9700493212496998,-0.2196564752885024,1.0189673534200077,-0.15633433398033958,0.9539347580552022
-0.21867251447110903,0.946044618578898,-0.21948286418046337,0.9019431728549123,-0.15616072286502458,0.9763017217175725,-0.21867251447110903,1.0024638827230112,-0.21948286418046337,0.8584155966215528,-0.15616072286502458,0.8871710695827306,-0.21867251447110903,0.8493980765336738,-0.21948286418046337,1.3890746192320405,-0.15616072286502458,0.7766568444434343,-0.21867251447110903,0.9982930739427289,-0.21948286418046337,0.818341112882756,-0.15616072286502458,0.7644622651625055,-0.21867251447110903,1.5277361878103364,-0.21948286418046337,0.37216235535740705,-0.15616072286502458,0.690273521162349,-0.21867251447110903,0.9267674056627224,-0.21948286418046337,0.7024645628476318,-0.15616072286502458,0.6335556096678684,-0.21867251447110903,0.9269879184044247,-0.21948286418046337,0.8682662966894003,-0.15616072286502458,1.0506967176622035
-0.21849890335579403,0.9763715277161242,-0.21930925306514837,0.9194255227783059,-0.15598711175698554,1.0275740260896382,-0.21849890335579403,0.9310214570502855,-0.21930925306514837,0.8525820673955607,-0.15598711174970958,0.9324494011698982,-0.21849890335579403,1.5304245157853271,-0.21930925306514837,0.628849138045478,-0.15598711175698554,0.9619372364017243,-0.21849890335579403,0.676734728367701,-0.21930925306514837,0.9163006768626317,-0.15598711175698554,0.9251111833081987,-0.21849890335579403,0.9629447677708091,-0.21930925306514837,0.9652553491448996,-0.15598711175698554,0.7560381067743963,-0.21849890335579403,1.1370969741565247,-0.21930925306514837,0.741458619197968,-0.15598711175698554,1.3403222773880274,-0.21849890335579403,0.9352921890112814,-0.21930925306514837,1.0265975549108501,-0.15598711175698554,0.9701530196543958
-0.218325292247755,0.9786271274090421,-0.21913564195710933,0.9815665297311991,-0.1558135006489465,0.9629962025305929,-0.218325292247755,0.9128093342105772,-0.21913564195710933,0.8842482298604556,-0.1558135006489465,1.0134697507488601,-0.218325292247755,0.7183354067387726,-0.21913564195710933,1.1273827361609483,-0.1558135006489465,0.6195791080026191,-0.218325292247755,1.0316827029245887,-0.21913564195710933,0.9490636143987703,-0.1558135006489465,1.018383847309325,-0.218325292247755,1.2236036280500888,-0.21913564195710933,0.5340101128873798,-0.1558135006489465,1.4377760949818326,-0.218325292247755,0.8839916464636677,-0.21913564195710933,0.862100793700862,-0.1558135006489465,0.8770511649916454,-0.218325292247755,0.9173209663686535,-0.21913564195710933,0.8596559403819583,-0.1558135006489465,0.9028491646346334
-0.21815168113971595,0.9234659978412804,-0.2189620308490703,0.9627642197141072,-0.1556398895336315,1.0614431527949109,-0.21815168113971595,0.8328945761325439,-0.2189620308490703,0.8105174420401624,-0.1556398895336315,1.1197922220207706,-0.21815168113971595,0.5948666735567844,-0.2189620308490703,0.49917263171978643,-0.1556398895336315,0.8272654709082478,-0.21815168113971595,0.5161613249008287,-0.2189620308490703,1.2434715239685656,-0.1556398895336315,1.019132787476258,-0.21815168113971595,1.123060877991117,-0.2189620308490703,0.7440474547610474,-0.1556398895336315,1.8761354288135157,-0.21815168113971595,0.7574338872975429,-0.2189620308490703,0.7778025394180658,-0.1556398895336315,1.6004500748728214,-0.21815168113971595,0.9030717604146212,-0.2189620308490703,0.918292854758104,-0.1556398895336315,0.978538501678722
